,Time Series,Policy,Coefficient,VAL_nobs,P_nobs,VAL_min,P_min,VAL_max,P_max,VAL_mean,P_mean,VAL_variance,P_variance,VAL_0.25_quantile,P_0.25_quantile,VAL_median,P_median,VAL_0.75_quantile,P_0.75_quantile,VAL_skewness,P_skewness,VAL_kurtosis,P_kurtosis
56,Deaths,E3_Fiscal measures,Kendall,48.0,48.0,-0.1807728283736187,0.02344473476428739,0.17191062970279355,0.9801853262327223,-0.035243230059522034,0.49475582574965576,0.005242225516098829,0.07544057481995874,-0.07903338153737272,0.30339705189347627,-0.03836836337523378,0.489977359739892,0.004471040345918669,0.6879313885790697,0.2990155253903382,0.008186061582508106,0.10375033828432922,-0.8885201821995912
57,Deaths,E3_Fiscal measures,Spearman,48.0,48.0,-0.22030793143604643,0.02259533271502881,0.1723044352772937,0.9862074576275484,-0.04084113358140381,0.49820397985154097,0.0069091106460279,0.07526695346461328,-0.0932382436074935,0.3090105036742047,-0.04118614999016425,0.49243174357030606,0.0046529686770339146,0.6886028281212162,0.07194199850348242,-0.0008283150632991723,-0.1591466595683757,-0.8696392628674299
58,Deaths,E4_International support,Kendall,11.0,11.0,-0.12404605444470186,0.021648084241735376,0.18057580580418547,0.7594448576864858,-0.013348349265779564,0.30524675251482397,0.011657974792376654,0.06633774964301806,-0.09921293103216375,0.11626985610525303,-0.04819595139473231,0.16888569678086174,0.06961981699742036,0.5272867279198864,0.6530395993802759,0.6418743617402956,-1.0187662511241307,-1.1457110213644273
59,Deaths,E4_International support,Spearman,11.0,11.0,-0.14753270014816833,0.021543572196912105,0.2096638674141552,0.7629371578615389,-0.01504412342666609,0.30636554814943723,0.015959506975010015,0.06658854695635272,-0.11502662701286662,0.11750064271298341,-0.05180839643940276,0.17008217249801197,0.08233170085770745,0.5281644869814905,0.641237159910925,0.6420424990742233,-1.0409598894596264,-1.138594846340064
60,Deaths,H1_Public information campaigns,Kendall,3.0,3.0,0.12968085537502852,4.633394299103221e-25,0.6969935184206587,0.06603540865423534,0.46102188765361024,0.022011802884751238,0.0872824064714822,0.001453558398710215,0.3430360722700859,9.190456436578596e-15,0.5563912891651434,1.8380912872693854e-14,0.626692403792901,0.033017704327126855,-0.531240152960586,0.7071067811865476,-1.4999999999999998,-1.5
61,Deaths,H1_Public information campaigns,Spearman,3.0,3.0,0.15425691078298504,5.521915607309211e-41,0.830548663983488,0.06584451453340924,0.5448811447962855,0.021948171511136413,0.12260456785206764,0.0014451666980467802,0.4020473852026841,1.867470231773295e-18,0.6498378596223833,3.73494046354659e-18,0.7401932618029357,0.03292225726670462,-0.5011955280109132,0.7071067811865476,-1.5000000000000002,-1.5
62,Deaths,H2_Testing policy,Kendall,3.0,3.0,0.05480150726022577,3.186324676859991e-28,0.7530147311438956,0.43728076416530814,0.5081447617870424,0.14576025472176937,0.15447125947367457,0.06373815556966529,0.38570977710861576,1.717637913536244e-25,0.7166180469570057,3.4320895023956283e-25,0.7348163890504507,0.21864038208265407,-0.7002908507713657,0.7071067811865478,-1.4999999999999998,-1.4999999999999996
63,Deaths,H2_Testing policy,Spearman,3.0,3.0,0.06518704084551845,2.4362962161871208e-46,0.8794844396017,0.4392234243019969,0.5927625672904621,0.14640780810066564,0.20927792543744,0.064305738818524,0.44940163113484316,7.66597361900373e-42,0.8336162214241679,1.533170360838584e-41,0.8565503305129339,0.21961171215099845,-0.6991179628763191,0.7071067811865471,-1.5000000000000004,-1.500000000000001
64,Deaths,H3_Contact tracing,Kendall,2.0,2.0,-0.6632780444363933,5.984893750261072e-23,0.08173979596521891,0.2603551148115314,-0.2907691242355872,0.1301775574057657,0.27752579125834104,0.033892392904262846,-0.47702358433599024,0.06508877870288285,-0.2907691242355872,0.1301775574057657,-0.10451466413518413,0.19526633610864855,2.6847893227364003e-16,0.0,-2.0,-2.0
65,Deaths,H3_Contact tracing,Spearman,2.0,2.0,-0.7859847246892429,3.0410531703332492e-31,0.09546809069514789,0.2618491454505248,-0.34525831699704745,0.1309245727252624,0.3884795328745344,0.03428248748658504,-0.5656215208431452,0.0654622863626312,-0.34525831699704745,0.1309245727252624,-0.1248951131509498,0.1963868590878936,-2.431668008176168e-16,0.0,-2.0,-2.0
66,Deaths,H4_Emergency investment in healthcare,Kendall,2.0,2.0,-0.09167971158036432,0.4311578443859798,0.05660180891817436,0.43492795357112324,-0.017538951331094982,0.4330428989785515,0.010993704660679273,7.106861633951399e-06,-0.05460933145572966,0.43210037168226567,-0.017538951331094982,0.4330428989785515,0.019531428793539692,0.4339854262748374,0.0,0.0,-2.0,-2.0
67,Deaths,H4_Emergency investment in healthcare,Spearman,2.0,2.0,-0.10079215286098367,0.4341204894648909,0.06662844698178118,0.43570002710920086,-0.017081852939601246,0.4349102582870459,0.014014828625855598,1.2474695848961265e-06,-0.05893700290029247,0.4345153738759684,-0.017081852939601246,0.4349102582870459,0.02477329702108997,0.43530514269812337,0.0,0.0,-2.0,-2.0
68,Deaths,H5_Investment in vaccines,Kendall,2.0,2.0,-0.08579492366454572,0.2215310090743059,0.07071869988002084,0.3301596553470306,-0.007538111892262438,0.27584533221066826,0.012248257177525148,0.005900091395522376,-0.04666651777840408,0.24868817064248708,-0.007538111892262438,0.27584533221066826,0.03159029399387921,0.30300249377884947,0.0,0.0,-2.0,-2.0
69,Deaths,H5_Investment in vaccines,Spearman,2.0,2.0,-0.10314109050432886,0.22026067184647974,0.08259598857894816,0.33195378639410156,-0.01027255096269035,0.2761072291202906,0.017249131273193753,0.0062376759186740845,-0.056706820733509605,0.2481839504833852,-0.01027255096269035,0.2761072291202906,0.036161718808128906,0.3040305077571961,0.0,1.4783752050992025e-15,-2.0,-2.0
70,Deaths,M1_Wildcard,Kendall,,,,,,,,,,,,,,,,,,,,
71,Deaths,M1_Wildcard,Spearman,,,,,,,,,,,,,,,,,,,,
72,Recovered,C1_School closing,Kendall,143.0,143.0,,,,,,,,,,,,,,,,,,
73,Recovered,C1_School closing,Spearman,143.0,143.0,,,,,,,,,,,,,,,,,,
74,Recovered,C2_Workplace closing,Kendall,135.0,135.0,,,,,,,,,,,,,,,,,,
75,Recovered,C2_Workplace closing,Spearman,135.0,135.0,,,,,,,,,,,,,,,,,,
76,Recovered,C3_Cancel public events,Kendall,121.0,121.0,,,,,,,,,,,,,,,,,,
77,Recovered,C3_Cancel public events,Spearman,121.0,121.0,,,,,,,,,,,,,,,,,,
78,Recovered,C4_Restrictions on gatherings,Kendall,115.0,115.0,,,,,,,,,,,,,,,,,,
79,Recovered,C4_Restrictions on gatherings,Spearman,115.0,115.0,,,,,,,,,,,,,,,,,,
80,Recovered,C5_Close public transport,Kendall,96.0,96.0,,,,,,,,,,,,,,,,,,
81,Recovered,C5_Close public transport,Spearman,96.0,96.0,,,,,,,,,,,,,,,,,,
82,Recovered,C6_Stay at home requirements,Kendall,92.0,92.0,-0.3102633912963999,1.8289142688935455e-27,0.7298203039007645,0.9827458290351541,0.27478057924780497,0.11558099925330667,0.05783258194692769,0.05277637509776157,0.11272831991849766,1.4474335922564714e-08,0.2800903121059568,0.000466828768159222,0.47676660811866894,0.10734874871151374,-0.19316408413846844,2.2299506350219866,-0.5135858932717556,4.174223382697006
83,Recovered,C6_Stay at home requirements,Spearman,92.0,92.0,-0.3646924938832263,1.9657876577095138e-47,0.8692289195636351,0.9296741549728975,0.3329477679429049,0.11465965149645223,0.07992712435041031,0.05363276460912262,0.1406012376677364,7.095994753334066e-10,0.3401979451959448,0.000383711608821784,0.5471401089807745,0.10118945003263428,-0.23598044182107838,2.137241882126795,-0.549672246588985,3.4280505283492815
84,Recovered,C7_Restrictions on internal movement,Kendall,90.0,90.0,-0.3284772385506591,6.133141992842914e-26,0.7166244048621161,0.8957405509650598,0.31380256570649573,0.0636265662715534,0.05499704290479314,0.025643602429721742,0.19073010801412124,6.461819113969124e-09,0.34285807350075415,2.803487632611116e-05,0.44993821107626175,0.014913092919781792,-0.6009585111038671,3.100889712387153,0.24028159847658248,10.047431729287206
85,Recovered,C7_Restrictions on internal movement,Spearman,90.0,90.0,-0.3646924938832263,6.853495472443868e-41,0.8372141228506276,0.7843059519728279,0.3683853189383331,0.0654539155112147,0.07541714329218868,0.024343902128564136,0.21169502500238507,6.459670068671529e-10,0.4060714861317899,1.7321559787604853e-05,0.5281879739251829,0.014229572769377473,-0.5362760880123021,2.751465039262488,0.058145888185847205,7.376081524756943
86,Recovered,C8_International travel controls,Kendall,82.0,82.0,-0.7251142119198771,4.9140232894547514e-26,0.7405526470909654,0.768864847600215,0.3024737336512151,0.06126043396137015,0.0709758840539057,0.02271850046230301,0.15703373504991797,2.405143596975384e-10,0.3627539855997638,2.72888122385131e-06,0.47893788621235894,0.007854017866902442,-1.3613228717575219,2.9025941775686563,2.6437816263199094,8.318308799441
87,Recovered,C8_International travel controls,Spearman,82.0,82.0,-0.8616582531884943,9.701873915892171e-46,0.8684727258871534,0.7700196019963202,0.35439168488964207,0.059324047525744966,0.09950892044965007,0.02159308979517485,0.16892013522576094,7.158587970004399e-12,0.4191270650866743,8.793219724598045e-07,0.5702591353774236,0.005667972364676265,-1.3232082539163612,3.044512402557485,2.4894221880258236,9.458358781809386
88,Recovered,E1_Income support,Kendall,61.0,61.0,-0.007997532117634628,4.2878870633902795e-26,0.7562535999428518,0.9394637494912219,0.4640623722374937,0.04187807822038875,0.03381154359334009,0.025242041602325963,0.3500811325127229,1.0901411741311351e-13,0.5126529364369575,1.061416943332175e-10,0.6009168511268809,1.0818742848969787e-05,-0.7641456532714936,4.397719197007358,-0.14562935344797046,19.31608230512847
89,Recovered,E1_Income support,Spearman,61.0,61.0,-0.008189238775483278,4.272777292490092e-46,0.8812290585128915,0.9399914695137513,0.541747781387054,0.042018452729123246,0.049029497982239774,0.02537876714310745,0.41031397966259575,1.7178538213593747e-18,0.6036606295544598,7.511470250752481e-13,0.7033872169498918,6.148846098025159e-06,-0.720205045518806,4.384054799418106,-0.2816866850473958,19.182772731369578
90,Recovered,E2_Debt/contract relief,Kendall,54.0,54.0,-0.06698879097182105,5.976710906031919e-26,0.7534068366739846,0.732270987332299,0.4601072022237172,0.029313895622806604,0.0345293735511404,0.014320638316553872,0.3766211395436338,2.3961581333853506e-13,0.4778941784685806,7.042501056714694e-10,0.5971749669616024,3.509030230546944e-06,-0.7744274005890147,4.692337016994695,0.4761318092393658,22.400671387245005
91,Recovered,E2_Debt/contract relief,Spearman,54.0,54.0,-0.0668712656056488,3.2307456550564486e-44,0.873368508145175,0.7339184366037651,0.5379426879358461,0.030978405113155402,0.04928141900774564,0.01581253257505285,0.4329625412501386,2.910572376419622e-16,0.5541965609709472,1.545616549181599e-11,0.6895912763851707,2.944089512556086e-06,-0.7275890321498749,4.497099277650635,0.21671328328966766,19.919731958759364
92,Recovered,E3_Fiscal measures,Kendall,48.0,48.0,-0.23375153457110842,0.002715557582428984,0.12963657981930143,0.9954209584721246,-0.03761669985826895,0.44701307619519576,0.006064833405719796,0.075834516749866,-0.09067697650701662,0.26194938178685667,-0.05213705561863789,0.3713386505063029,0.015276485497984807,0.6088006768708887,0.06355348924118215,0.43517099531994435,-0.27232634703676517,-0.750486547194658
