,Time Series,Policy,Coefficient,VAL_nobs,P_nobs,VAL_min,P_min,VAL_max,P_max,VAL_mean,P_mean,VAL_variance,P_variance,VAL_0.25_quantile,P_0.25_quantile,VAL_median,P_median,VAL_0.75_quantile,P_0.75_quantile,VAL_skewness,P_skewness,VAL_kurtosis,P_kurtosis
18,Confirmed,E2_Debt/contract relief,Kendall,67.0,67.0,-0.8009457025537224,6.044216097577181e-25,0.7949555735417095,0.923950538634106,0.346381250460847,0.10803521618657486,0.1076834123603979,0.06792753064237915,0.14063935059036636,2.557734969700265e-13,0.43589173821605703,1.2107284889998033e-07,0.5904894949016573,0.009200065814445074,-1.0455848180612306,2.3465057316003706,1.0060547076149406,3.9062833093210614
19,Confirmed,E2_Debt/contract relief,Spearman,67.0,67.0,-0.8048656899291043,6.022175561541796e-38,0.8619705154252646,0.924462646410052,0.3886311861731774,0.10745289550526922,0.12803059054548496,0.06819147551121993,0.1608307456090094,1.3771614943675073e-17,0.48705418268949596,3.463479097063109e-08,0.6601774173053438,0.008591186521765689,-0.9646435114317313,2.34904466366087,0.6239613890300806,3.907234958444689
20,Confirmed,E3_Fiscal measures,Kendall,61.0,61.0,-0.22604687341005605,0.003330174487768208,0.29296160513394875,0.9832680403502173,0.007125527775392656,0.3799257206312051,0.011994001613684961,0.08682034181434418,-0.07671024587739997,0.13289176860064114,-0.0026039940020712833,0.3125486555672138,0.08966376391597075,0.612813948990381,0.1304817613459407,0.5808027272758818,-0.5629655673653366,-0.8834299230552385
21,Confirmed,E3_Fiscal measures,Spearman,61.0,61.0,-0.24672617081010417,0.002879686766892058,0.2965296359846895,0.9912424362333866,0.007193301767574709,0.381487245558915,0.014316908573890093,0.08720832214517617,-0.0829431988625499,0.13349914112626338,-0.0029564839745389944,0.31615495818789957,0.10023660079596644,0.615213802946686,0.04632829761135163,0.57497115983511,-0.725111988801225,-0.882337127720294
22,Confirmed,E4_International support,Kendall,13.0,13.0,-0.12200585459773532,0.06679806847513828,0.17638342073763938,0.9917912490859615,0.012777386728313876,0.4268446321893848,0.008361304570944536,0.07456412397622715,-0.04734321921574603,0.15905440547397587,-0.037202597251320864,0.4854909324583647,0.10734267985814039,0.5976359990928178,0.4480912623369849,0.3037814963726961,-1.0860465809291724,-0.62161230930794
23,Confirmed,E4_International support,Spearman,13.0,13.0,-0.13640223796159087,0.06655325242946768,0.17638342073763935,0.9935806893912433,0.012494845628562533,0.4283963903034763,0.00982023759181055,0.07485799583625506,-0.053792065173005894,0.1599624785305038,-0.041236179172061335,0.4873764477142757,0.11799612412465997,0.6018367098938116,0.3748234735739213,0.3002945765558284,-1.2173675238553519,-0.6288200409853006
24,Confirmed,H1_Public information campaigns,Kendall,9.0,9.0,-0.3545623295723083,9.400586279384342e-24,0.738732334681791,0.15539016066649194,0.28107537876782357,0.03407730709048908,0.10358750302518487,0.004547472172825463,0.11640678436833217,1.4138823125325843e-05,0.3148254186811917,9.061597155166296e-05,0.32139218836819217,0.000382251385458973,-0.44035894551177535,1.3374260192277174,0.043210699995421376,-0.20946329143177023
25,Confirmed,H1_Public information campaigns,Spearman,9.0,9.0,-0.3962887597531563,2.0580605061071974e-38,0.8259184955098812,0.15607635194678218,0.31499983866662823,0.03421629523288275,0.13032547830647048,0.004593033202831952,0.13013270621961995,7.838665738039715e-06,0.3519855186079884,5.6803111203615345e-05,0.36036216165304624,0.00028294479017106636,-0.4317040610093802,1.337375025805276,0.02599556224027033,-0.2096967755855017
26,Confirmed,H2_Testing policy,Kendall,8.0,8.0,-0.3302547937568039,2.994480143721742e-26,0.7553797900492584,0.48727496396776326,0.1960986402971086,0.12225610442881445,0.1936454447832347,0.043446609245683394,-0.11440684821719435,7.68994216164716e-12,0.09832596746640304,5.503238851232203e-05,0.600920467103554,0.1545806477556195,0.18327014959537824,1.139319330549337,-1.4697843818443685,-0.6226203521237137
27,Confirmed,H2_Testing policy,Spearman,8.0,8.0,-0.3656415407112399,9.077155644882445e-42,0.8477509347614003,0.4891594497269892,0.230142137273315,0.11720709938846809,0.23207856817780612,0.04484166470505143,-0.11643280597803059,2.5541852279369074e-14,0.1332628585617236,0.0005989918711070866,0.6687663943052076,0.12089084191803352,0.16856650414635738,1.1715808413750803,-1.4742301566334381,-0.5930742503718527
28,Confirmed,H3_Contact tracing,Kendall,7.0,7.0,-0.6600310669575935,1.1584022807114336e-20,0.5070451742445634,0.43358950461629164,-0.04583310679050071,0.06332560811029715,0.15466366525414355,0.026661934105487155,-0.27113726142857597,0.00010764101970644379,-0.06452360590764993,0.0009315387768239266,0.21947613697216348,0.004271465669775775,-0.1425443293554013,2.040520111884413,-0.9541558645335959,2.165085490300404
29,Confirmed,H3_Contact tracing,Spearman,7.0,7.0,-0.7157062554601232,2.2816288953985543e-24,0.5668326039422333,0.4359272852920364,-0.03959401582577575,0.06303438770551302,0.19077630518530442,0.027038201227685493,-0.29473999934299877,0.00022417372596796905,-0.07208688826383496,0.0007930786711847927,0.26664121384364603,0.002036001261716992,-0.1348880679754214,2.0411031197010367,-1.0196952222254012,2.1663647932088965
30,Confirmed,H4_Emergency investment in healthcare,Kendall,7.0,7.0,-0.11640678436833217,0.04165813652968776,0.15206255341000477,0.6267143818092793,0.06864886542053637,0.265925730528305,0.008026952828755972,0.0448230983004241,0.057583531326925536,0.13997411687961475,0.0892476862495473,0.15787413582094734,0.12023576999934182,0.3776426128894956,-1.3774702914937884,0.7548754393581905,0.7335068517402368,-0.8579476484952995
31,Confirmed,H4_Emergency investment in healthcare,Spearman,7.0,7.0,-0.13013270621961995,0.04124905355411216,0.16743452576559517,0.6247015240067664,0.0760923313268386,0.2671746630603537,0.009932966755374561,0.04475548490094222,0.06342404737698851,0.14144964035853114,0.10002268178846266,0.15876188098693567,0.13423686159972764,0.38130545107879976,-1.3890654016475157,0.7354941094069591,0.7519749967385891,-0.8926660465222693
32,Confirmed,H5_Investment in vaccines,Kendall,4.0,4.0,0.0,0.31254266037329004,0.07539235841336371,1.0,0.03175610033619847,0.6995083982079137,0.001438691976717108,0.12537878779963388,0.0,0.442253864437096,0.025816021465715086,0.7427454662291824,0.05757212180191355,1.0,0.18967898245960793,-0.11688749896739886,-1.7512273591970051,-1.8456988667290086
33,Confirmed,H5_Investment in vaccines,Spearman,4.0,4.0,0.0,0.31333927133528783,0.08315540205808082,1.0,0.035220195353880115,0.7001789297623908,0.0017617305567798256,0.12490505533822895,0.0,0.4438671536195287,0.02886268967871982,0.7436882238571378,0.06408288503259993,1.0,0.1778342461112933,-0.11877240641819081,-1.7665124134792962,-1.843236547373175
34,Confirmed,M1_Wildcard,Kendall,,,,,,,,,,,,,,,,,,,,
35,Confirmed,M1_Wildcard,Spearman,,,,,,,,,,,,,,,,,,,,
36,Deaths,C1_School closing,Kendall,152.0,152.0,,,,,,,,,,,,,,,,,,
37,Deaths,C1_School closing,Spearman,152.0,152.0,,,,,,,,,,,,,,,,,,
38,Deaths,C2_Workplace closing,Kendall,144.0,144.0,,,,,,,,,,,,,,,,,,
39,Deaths,C2_Workplace closing,Spearman,144.0,144.0,,,,,,,,,,,,,,,,,,
40,Deaths,C3_Cancel public events,Kendall,141.0,141.0,,,,,,,,,,,,,,,,,,
41,Deaths,C3_Cancel public events,Spearman,141.0,141.0,,,,,,,,,,,,,,,,,,
42,Deaths,C4_Restrictions on gatherings,Kendall,136.0,136.0,,,,,,,,,,,,,,,,,,
43,Deaths,C4_Restrictions on gatherings,Spearman,136.0,136.0,,,,,,,,,,,,,,,,,,
44,Deaths,C5_Close public transport,Kendall,115.0,115.0,,,,,,,,,,,,,,,,,,
45,Deaths,C5_Close public transport,Spearman,115.0,115.0,,,,,,,,,,,,,,,,,,
46,Deaths,C6_Stay at home requirements,Kendall,111.0,111.0,,,,,,,,,,,,,,,,,,
47,Deaths,C6_Stay at home requirements,Spearman,111.0,111.0,,,,,,,,,,,,,,,,,,
48,Deaths,C7_Restrictions on internal movement,Kendall,109.0,109.0,,,,,,,,,,,,,,,,,,
49,Deaths,C7_Restrictions on internal movement,Spearman,109.0,109.0,,,,,,,,,,,,,,,,,,
50,Deaths,C8_International travel controls,Kendall,104.0,104.0,,,,,,,,,,,,,,,,,,
51,Deaths,C8_International travel controls,Spearman,104.0,104.0,,,,,,,,,,,,,,,,,,
52,Deaths,E1_Income support,Kendall,77.0,77.0,,,,,,,,,,,,,,,,,,
53,Deaths,E1_Income support,Spearman,77.0,77.0,,,,,,,,,,,,,,,,,,
54,Deaths,E2_Debt/contract relief,Kendall,67.0,67.0,,,,,,,,,,,,,,,,,,
55,Deaths,E2_Debt/contract relief,Spearman,67.0,67.0,,,,,,,,,,,,,,,,,,
56,Deaths,E3_Fiscal measures,Kendall,61.0,61.0,,,,,,,,,,,,,,,,,,
57,Deaths,E3_Fiscal measures,Spearman,61.0,61.0,,,,,,,,,,,,,,,,,,
58,Deaths,E4_International support,Kendall,13.0,13.0,,,,,,,,,,,,,,,,,,
59,Deaths,E4_International support,Spearman,13.0,13.0,,,,,,,,,,,,,,,,,,
60,Deaths,H1_Public information campaigns,Kendall,9.0,9.0,-0.4475234075187579,2.735342441571769e-23,0.7511447535854454,0.3420590759712455,0.23217277421512192,0.05624267672499635,0.1164617416357842,0.013248514381760172,0.1144822057003991,8.475703153694156e-06,0.24829336595533483,0.002874389432368476,0.254900125806607,0.028284757173198338,-0.3811188647023809,1.974136481140828,0.2434520471627546,2.4139575876828463
61,Deaths,H1_Public information campaigns,Spearman,9.0,9.0,-0.4475234075187579,5.272222783144832e-37,0.8172198823128215,0.3441461541784119,0.2558610888935157,0.05636035168398744,0.13180939756761756,0.013422191757384239,0.12479263234529818,3.037612000215879e-06,0.2703981480894844,0.0025242561649941424,0.27735240958224094,0.02766025213672734,-0.2563925931615943,1.97649411499933,0.10075263518712596,2.4210569650166036
62,Deaths,H2_Testing policy,Kendall,8.0,8.0,-0.4667757442320742,1.8317202347624933e-25,0.7854239629914739,0.8749880584783065,0.18754209059404608,0.2211585232979833,0.18454063109984603,0.1554147936619931,-0.04990357386226454,1.6565117692428987e-08,0.11779836930907266,0.008051915005157931,0.496681736035904,0.23668628233648042,0.03494374934241695,1.1530578078974005,-1.1026166970486098,-0.66331457778815
63,Deaths,H2_Testing policy,Spearman,8.0,8.0,-0.5131703427778663,2.6365749118239637e-44,0.8604687854546215,0.8756210461115395,0.21529814253930368,0.17951390134593992,0.21699560496799805,0.09908586436969766,-0.04377260792531085,2.114366094021289e-09,0.14501794221305297,0.007730475809286104,0.536352215530876,0.20550406204770538,0.02421158511440012,1.573646889717265,-0.998683508880343,1.0299236033230406
64,Deaths,H3_Contact tracing,Kendall,7.0,7.0,-0.6681665339145689,4.1877046470377375e-20,0.38544198493499715,0.10996897626529843,-0.018568804607160958,0.021284637242672155,0.1319267154705821,0.0015730401974755539,-0.20784252397632696,0.0006868713357262619,0.14713844209303903,0.008362032437272788,0.21064476129453,0.014643854662340678,-0.7212837215314114,1.9253446359518083,-0.6069165118037252,1.9081881048160563
65,Deaths,H3_Contact tracing,Spearman,7.0,7.0,-0.7223683773793865,5.366821967758011e-25,0.40609868080178624,0.1102985200383737,-0.01381189408387221,0.020665928072924247,0.1574911923077464,0.0016333646380085446,-0.22473542868625118,0.0005921572487538159,0.147138442093039,0.0015600350965347073,0.26095942663497906,0.015809313439026834,-0.7350198379696712,1.8710662560371294,-0.6531419676026005,1.7529246393442
66,Deaths,H4_Emergency investment in healthcare,Kendall,7.0,7.0,-0.08164300345388135,0.04008020535104631,0.16920239169271,0.4409255452578966,0.057919971738008114,0.2842870376544812,0.010037835624499161,0.029287949926772628,-0.001221498343103436,0.1781350896631109,0.07646288970545663,0.3420590759712455,0.12193026045398923,0.4053371288374791,-0.4857349729431858,-0.7433627078422109,-1.2103014182400813,-1.1938049737740988
67,Deaths,H4_Emergency investment in healthcare,Spearman,7.0,7.0,-0.086018434148808,0.03965889042339081,0.18464941294452134,0.44500495398341267,0.06426077702987133,0.28547928367688236,0.011447113808091667,0.029706356675275658,0.0026838665502626827,0.17871359826339597,0.08362414278993267,0.3441461541784119,0.131101292261464,0.4060588953130846,-0.4611105704091007,-0.7405518502162309,-1.2050109706688648,-1.1921216185741725
68,Deaths,H5_Investment in vaccines,Kendall,4.0,4.0,-0.006431938905062279,0.3087563956011965,0.07662491133401,1.0,0.031041934909005017,0.6811109219718109,0.0016572051595004607,0.11628959689428749,-0.0016079847262655698,0.43451417145332233,0.026987383603536162,0.7078436461430235,0.05963730323880674,0.954440396661512,0.13828149041291168,-0.1025985819959688,-1.7871593686085638,-1.824750076195697
69,Deaths,H5_Investment in vaccines,Spearman,4.0,4.0,-0.007045403727122973,0.3103675472144218,0.08366587769871885,0.9989900567022263,0.03391387526888746,0.6818308907506633,0.0019739123577448697,0.11548575742145434,-0.0016823771228523087,0.4363343026736349,0.029517513551976977,0.7089829795430025,0.06511376594371675,0.9544795676200308,0.1380058662845684,-0.10440735103403781,-1.7863697937825305,-1.8239436316050441
70,Deaths,M1_Wildcard,Kendall,,,,,,,,,,,,,,,,,,,,
71,Deaths,M1_Wildcard,Spearman,,,,,,,,,,,,,,,,,,,,
72,Recovered,C1_School closing,Kendall,152.0,152.0,,,,,,,,,,,,,,,,,,
73,Recovered,C1_School closing,Spearman,152.0,152.0,,,,,,,,,,,,,,,,,,
74,Recovered,C2_Workplace closing,Kendall,144.0,144.0,,,,,,,,,,,,,,,,,,
75,Recovered,C2_Workplace closing,Spearman,144.0,144.0,,,,,,,,,,,,,,,,,,
76,Recovered,C3_Cancel public events,Kendall,141.0,141.0,,,,,,,,,,,,,,,,,,
77,Recovered,C3_Cancel public events,Spearman,141.0,141.0,,,,,,,,,,,,,,,,,,
78,Recovered,C4_Restrictions on gatherings,Kendall,136.0,136.0,,,,,,,,,,,,,,,,,,
79,Recovered,C4_Restrictions on gatherings,Spearman,136.0,136.0,,,,,,,,,,,,,,,,,,
80,Recovered,C5_Close public transport,Kendall,115.0,115.0,,,,,,,,,,,,,,,,,,
81,Recovered,C5_Close public transport,Spearman,115.0,115.0,,,,,,,,,,,,,,,,,,
82,Recovered,C6_Stay at home requirements,Kendall,111.0,111.0,-0.3206287944527684,9.913357898974927e-28,0.8123592781335744,0.7900775586246817,0.32053018221892876,0.10143626143688168,0.06262592184534715,0.03836295242727793,0.13003657797667473,8.309209014908125e-10,0.3428075825602069,7.589509533932098e-05,0.5154400219325033,0.10151795704475343,-0.172811570908067,2.0778468234024157,-0.5727499500231423,3.358669254820528
83,Recovered,C6_Stay at home requirements,Spearman,111.0,111.0,-0.33686081867006834,6.1953712537084336e-49,0.8781842080091524,0.7230680056196499,0.36133563603410407,0.09517507189282548,0.07526425038585347,0.03235483757949306,0.13740153724274337,1.3876931213081532e-11,0.36273812505500586,4.6696531948609525e-05,0.5892282392215622,0.10472303628192924,-0.20084970676499328,2.0341993720902645,-0.6632572532736698,3.373816279383343
84,Recovered,C7_Restrictions on internal movement,Kendall,109.0,109.0,-0.3206287944527684,9.913357898974927e-28,0.8123592781335744,0.8424497109802358,0.35963801588890565,0.07621562638863572,0.05747579512779654,0.030048910370563276,0.1734833094792904,4.707596796695445e-10,0.40373719973776034,2.278901351031408e-06,0.5314470910554976,0.023315776200621422,-0.4812888536827572,2.747566080149298,-0.03998160298077469,7.3520349010259185
85,Recovered,C7_Restrictions on internal movement,Spearman,109.0,109.0,-0.33686081867006834,6.1953712537084336e-49,0.8781842080091524,0.8435386386950571,0.39337259089215326,0.070386581628669,0.06874725847762622,0.02582529814625811,0.1768584852868203,8.29373680006537e-12,0.44458895217663796,6.543018233716918e-07,0.5854253115854509,0.02260839898373087,-0.4463477518056321,2.879832017363861,-0.15450969590713015,8.588713914187133
86,Recovered,C8_International travel controls,Kendall,104.0,104.0,-0.765656768300308,9.544445757589961e-27,0.7859112413568639,0.8076129326629432,0.3388864808453872,0.07732138273039199,0.06000827868477075,0.02994895073186014,0.16793127970791122,7.539961133342769e-10,0.39005057608606986,6.01642308765347e-06,0.5186999959521507,0.05555559488310121,-1.1202942969932983,2.694837336488263,2.81184613239773,7.008924040257327
87,Recovered,C8_International travel controls,Spearman,104.0,104.0,-0.8345596444123098,7.708155536033373e-46,0.8675965281596487,0.807464844899236,0.37352886283935144,0.07748367086828459,0.07443181613039201,0.030332741073515038,0.1741191879315055,1.236149385456213e-11,0.4100901337954684,2.1874787466153754e-06,0.579511926630916,0.055132252760008285,-1.025769832803917,2.7061838746210816,2.4638279053445356,7.0233472106612105
88,Recovered,E1_Income support,Kendall,77.0,77.0,-0.3290336105009777,1.9506251533496757e-26,0.8038541268537385,0.6431142031581761,0.45958316624465123,0.03834221813392451,0.050297515001370426,0.014683233369916048,0.3327773140415986,1.0213159424625827e-13,0.4700913853072985,6.961500294654963e-08,0.64417457500115,0.0005083277662158735,-0.8288455267178122,3.607857242367747,0.6124572155179968,12.589471697878725
89,Recovered,E1_Income support,Spearman,77.0,77.0,-0.330548497161953,4.6410151541977886e-48,0.8745658833512178,0.6450480555803992,0.4978764092732005,0.03844542207042486,0.06111540785429216,0.014821777464779645,0.3474421678474708,2.594987906230456e-18,0.5115262798172531,6.1529395624177564e-09,0.6979923235992309,0.0003540381465897789,-0.7354923969620263,3.605306474980787,0.25264385714147597,12.558127419468432
90,Recovered,E2_Debt/contract relief,Kendall,67.0,67.0,-0.12657203511690968,1.892017508077771e-27,0.7909154346727482,0.7872912236330953,0.45702891408466517,0.039687026974973935,0.04734222755880616,0.018974750120670895,0.29264762996313143,1.424464802068216e-12,0.4957697631147875,5.759272726141463e-09,0.6015782383617782,0.0006839822285556532,-0.5034574878119135,4.338951022834777,-0.34159992054828425,18.857030514257346
91,Recovered,E2_Debt/contract relief,Spearman,67.0,67.0,-0.12895387257815977,6.731150640434646e-45,0.8677149312602559,0.6996718644641707,0.4966591535505464,0.03710292303436674,0.058005182740705236,0.015536202149507862,0.30742925148782996,9.087229282215233e-16,0.5429033746453464,3.3126721913485206e-10,0.6640565565697101,0.000555122443373084,-0.4590327797137941,4.12584757477789,-0.5156617421124099,17.008143695533562
92,Recovered,E3_Fiscal measures,Kendall,61.0,61.0,-0.24603597700637972,0.013464389232352263,0.18516997301978566,0.9884388505302166,-0.03128539454221714,0.46559422166816905,0.0074444297255662345,0.06914570243687,-0.08249028280456759,0.26940934865786226,-0.03945987175045212,0.4740624274501838,0.02434018014619584,0.6659343203782959,0.23355849528981876,-0.07937458181924863,0.20057861912078678,-0.9748449544046309
93,Recovered,E3_Fiscal measures,Spearman,61.0,61.0,-0.24727500907806052,0.012814290433488357,0.2048471478282772,0.9885106737710154,-0.03411181823555792,0.4674835068918063,0.00865752069024137,0.06930758558931473,-0.08669637719532962,0.27081725132443235,-0.0434271699019596,0.47636473710801086,0.027066180320307838,0.6674596270959012,0.2363947580759554,-0.09710463497912593,0.10230165547064196,-0.9741290299527123
94,Recovered,E4_International support,Kendall,13.0,13.0,-0.10071487780701666,0.1191993204336109,0.1456995965777289,0.7488746851130703,0.003843282617118043,0.42048521842953346,0.007471641092800956,0.0536886810693783,-0.05974163319917446,0.25825628925520006,-0.028973062306879804,0.4250188248330219,0.08589748845993724,0.6197162954313238,0.5108609938992654,0.06839303427820644,-1.2840298312983263,-1.438836460852432
95,Recovered,E4_International support,Spearman,13.0,13.0,-0.10980601380372719,0.12016911412372404,0.1533391032880496,0.75038172935928,0.0039467387871207306,0.42282113837442553,0.008746283271094191,0.05438249025271077,-0.06679194614528532,0.2602037625344569,-0.02959543130689341,0.42473741114484687,0.09367505289159354,0.6250000678970038,0.49176598802598803,0.06608830782731709,-1.3085547747297919,-1.4411042702762584
96,Recovered,H1_Public information campaigns,Kendall,9.0,9.0,-0.4048502990957113,9.905328652211084e-23,0.7399744679096855,0.3845425341174594,0.22449444635810328,0.07405193328212276,0.10865596669439143,0.017075822499975208,0.11621037200602446,1.153123352394319e-05,0.24727065895716357,0.0031308127191821346,0.2522211390683378,0.12401857044542036,-0.19742782196271824,1.6746817043072406,0.026634739476517844,1.5834304277835862
