,Time Series,Policy,Coefficient,VAL_nobs,P_nobs,VAL_min,P_min,VAL_max,P_max,VAL_mean,P_mean,VAL_variance,P_variance,VAL_0.25_quantile,P_0.25_quantile,VAL_median,P_median,VAL_0.75_quantile,P_0.75_quantile,VAL_skewness,P_skewness,VAL_kurtosis,P_kurtosis
17,Confirmed,E1_Income support,Spearman,61.0,61.0,-0.47442275166874104,1.488916304195665e-46,0.8599866773640338,0.6504461015051648,0.46573109701029414,0.06152839507900819,0.09963579506829949,0.024184176615121553,0.25968703430320605,2.7289076858948773e-19,0.5325645227014646,9.126962033637879e-10,0.720893004873492,0.0020435553171609163,-0.9843463172054201,2.617457362228954,0.41028378344650607,5.7341586193550995
18,Confirmed,E2_Debt/contract relief,Kendall,54.0,54.0,-0.5406205181886043,1.3740360283914353e-26,0.7883377523935324,0.21724493194000472,0.42480452873704694,0.021825691534478747,0.07156531068557419,0.0030642670102585534,0.22081996018054215,1.4221884359606205e-13,0.4892299148128765,4.229873363560154e-08,0.6087755434016493,0.003195830204420351,-1.2176009746692262,2.530952183102611,1.869231824178998,4.868035566064825
19,Confirmed,E2_Debt/contract relief,Spearman,54.0,54.0,-0.5434504897337825,1.488916304195665e-46,0.8599866773640338,0.21888938950231973,0.4750073591880512,0.021756157342553414,0.08633243466407389,0.0031091442215538992,0.25283203713433916,1.1380657533963955e-17,0.5469503150290871,1.199531793492444e-09,0.6824540173384497,0.0015806155121599482,-1.1511468035222943,2.5376156393796596,1.4875218288938736,4.895209899111563
20,Confirmed,E3_Fiscal measures,Kendall,48.0,48.0,-0.2069354476234105,0.015716901986357477,0.20642069494142168,1.0,-0.01822100455081224,0.4688776470237875,0.008779638071462325,0.09322681020542306,-0.0639720800992658,0.14963858716418194,-0.014638635797812707,0.49328700398018727,0.055683061916236024,0.6682452647091173,-0.06734292071042472,0.06747357115099803,-0.43425737733224157,-1.03949488477596
21,Confirmed,E3_Fiscal measures,Spearman,48.0,48.0,-0.2349025348807202,0.014871546371925635,0.20750123974755924,1.0,-0.021094988069899772,0.4704017528792826,0.010790127667268919,0.09291932536363787,-0.07055946609909741,0.15562055056844443,-0.01598480614251338,0.4959839267756251,0.059790899665958214,0.6690278561945031,-0.14894007775274967,0.053168086978366294,-0.5433466116577459,-1.0425636083743672
22,Confirmed,E4_International support,Kendall,11.0,11.0,-0.12712834523274566,0.0446041951143108,0.1643296060035522,0.7762172627438136,-0.017126128235900945,0.28421680855024534,0.012153286341088873,0.06183850217058027,-0.11784374244732722,0.13366500550521787,-0.05923488777590924,0.15729920705028522,0.07217368954068207,0.37800030113519306,0.42277672972932373,1.096310583691439,-1.3750145018336273,-0.3564911834412605
23,Confirmed,E4_International support,Spearman,11.0,11.0,-0.14213381090374028,0.04412111604309486,0.18410842269081215,0.7733059155068609,-0.018979422266246163,0.2848816611454711,0.01512360994258494,0.06153236154503912,-0.1319370885624921,0.1343461221111108,-0.06622661785325219,0.15835044663026576,0.07991512128408083,0.3799996038566315,0.42053712220244355,1.0873385086061074,-1.369128219382526,-0.37771631475308354
24,Confirmed,H1_Public information campaigns,Kendall,3.0,3.0,0.15012747793864545,6.952678013419067e-24,0.7241592772232032,0.045489628687674734,0.48387900811715817,0.015163209562601204,0.08893078413232475,0.0006897687727122192,0.36373887356413565,6.443758286558695e-14,0.5773502691896258,1.2887516572422122e-13,0.6507547732064145,0.022744814343901805,-0.5192520064050182,0.7071067811865471,-1.4999999999999998,-1.5000000000000002
25,Confirmed,H1_Public information campaigns,Spearman,3.0,3.0,0.16784453762361964,1.9566093559825516e-37,0.8094379651567718,0.045096703900348326,0.5351877884059782,0.015032234633449474,0.10941027188791938,0.0006779042342252293,0.3980627000305815,4.8033881711460505e-17,0.6282808624375433,9.606776342292101e-17,0.7188594137971576,0.02254835195017421,-0.47608675043513726,0.7071067811865475,-1.4999999999999998,-1.5000000000000002
26,Confirmed,H2_Testing policy,Kendall,3.0,3.0,-0.010251297840377567,1.3328600131025254e-25,0.8,0.8913670272841411,0.5050005252970043,0.297122342428047,0.20051011415615072,0.26484505910978895,0.3575007879455063,5.79125291430199e-25,0.7252528737313902,1.0249645815501455e-24,0.7626264368656952,0.44568351364207054,-0.6850050760935739,0.7071067811865472,-1.499999999999999,-1.5000000000000004
27,Confirmed,H2_Testing policy,Spearman,3.0,3.0,-0.011461088733958309,2.436215950469135e-44,0.870571500132014,0.891934907220951,0.5549303069340755,0.297311635740317,0.24165211998449776,0.26518262623974886,0.39710971033510634,3.766168053556145e-37,0.805680509404171,7.532335863490696e-37,0.8381260047680925,0.4459674536104755,-0.6932702921122053,0.7071067811865479,-1.5000000000000004,-1.5
28,Confirmed,H3_Contact tracing,Kendall,2.0,2.0,-0.7119989478444577,2.4491929937393696e-23,0.08481889296799709,0.27650048008343264,-0.31359002743823033,0.13825024004171632,0.3174593357185113,0.03822625774318437,-0.512794487641344,0.06912512002085816,-0.31359002743823033,0.13825024004171632,-0.11438556723511661,0.20737536006257448,2.1944873492598456e-16,0.0,-2.0,-2.0
29,Confirmed,H3_Contact tracing,Spearman,2.0,2.0,-0.7730514031912185,1.158971453361729e-29,0.09230113861335745,0.27807772004349585,-0.3403751322889305,0.13903886002174792,0.3744175108038202,0.038663609192294425,-0.5567132677400745,0.06951943001087396,-0.3403751322889305,0.13903886002174792,-0.12403699683778652,0.20855829003262188,1.7132905079596478e-16,0.0,-2.0,-2.0
30,Confirmed,H4_Emergency investment in healthcare,Kendall,2.0,2.0,0.03934083005587623,0.4847720930164737,0.08203845798966876,0.613112674824966,0.06068964402277249,0.5489423839207199,0.0009115437155862901,0.008235652469471149,0.05001523703932436,0.5168572384685968,0.06068964402277249,0.5489423839207199,0.07136405100622063,0.581027529372843,0.0,-2.6669913403032075e-15,-2.0,-1.9999999999999998
31,Confirmed,H4_Emergency investment in healthcare,Spearman,2.0,2.0,0.043355498476206004,0.4893110668421983,0.08945269892283614,0.6110121171779921,0.06640409869952107,0.5501615920100952,0.0010624759445083988,0.0074055728264177095,0.054879798587863536,0.5197363294261468,0.06640409869952107,0.5501615920100952,0.0779283988111786,0.5805868545940436,-4.150666964237548e-16,0.0,-2.0,-2.0
32,Confirmed,H5_Investment in vaccines,Kendall,2.0,2.0,-0.10494560516442647,0.15987973148942214,0.056545928645331395,0.468159909854428,-0.024199838259547538,0.3140198206719251,0.013039757746114084,0.04751833418637992,-0.064572721711987,0.2369497760806736,-0.024199838259547538,0.3140198206719251,0.01617304519289193,0.3910898652631766,0.0,0.0,-2.0,-2.0
33,Confirmed,H5_Investment in vaccines,Spearman,2.0,2.0,-0.11868396899457812,0.15801101988080327,0.06153409240890497,0.47014790128395634,-0.028574938292836572,0.3140794605823798,0.0162392748280148,0.04871471636604302,-0.07362945364370735,0.23604524023159154,-0.028574938292836572,0.3140794605823798,0.016479577058034198,0.3921136809331681,0.0,3.4225219750092537e-16,-2.0,-2.0
34,Confirmed,M1_Wildcard,Kendall,,,,,,,,,,,,,,,,,,,,
35,Confirmed,M1_Wildcard,Spearman,,,,,,,,,,,,,,,,,,,,
36,Deaths,C1_School closing,Kendall,143.0,143.0,,,,,,,,,,,,,,,,,,
37,Deaths,C1_School closing,Spearman,143.0,143.0,,,,,,,,,,,,,,,,,,
38,Deaths,C2_Workplace closing,Kendall,135.0,135.0,,,,,,,,,,,,,,,,,,
39,Deaths,C2_Workplace closing,Spearman,135.0,135.0,,,,,,,,,,,,,,,,,,
40,Deaths,C3_Cancel public events,Kendall,121.0,121.0,,,,,,,,,,,,,,,,,,
41,Deaths,C3_Cancel public events,Spearman,121.0,121.0,,,,,,,,,,,,,,,,,,
42,Deaths,C4_Restrictions on gatherings,Kendall,115.0,115.0,,,,,,,,,,,,,,,,,,
43,Deaths,C4_Restrictions on gatherings,Spearman,115.0,115.0,,,,,,,,,,,,,,,,,,
44,Deaths,C5_Close public transport,Kendall,96.0,96.0,,,,,,,,,,,,,,,,,,
45,Deaths,C5_Close public transport,Spearman,96.0,96.0,,,,,,,,,,,,,,,,,,
46,Deaths,C6_Stay at home requirements,Kendall,92.0,92.0,,,,,,,,,,,,,,,,,,
47,Deaths,C6_Stay at home requirements,Spearman,92.0,92.0,,,,,,,,,,,,,,,,,,
48,Deaths,C7_Restrictions on internal movement,Kendall,90.0,90.0,,,,,,,,,,,,,,,,,,
49,Deaths,C7_Restrictions on internal movement,Spearman,90.0,90.0,,,,,,,,,,,,,,,,,,
50,Deaths,C8_International travel controls,Kendall,82.0,82.0,,,,,,,,,,,,,,,,,,
51,Deaths,C8_International travel controls,Spearman,82.0,82.0,,,,,,,,,,,,,,,,,,
52,Deaths,E1_Income support,Kendall,61.0,61.0,,,,,,,,,,,,,,,,,,
53,Deaths,E1_Income support,Spearman,61.0,61.0,,,,,,,,,,,,,,,,,,
54,Deaths,E2_Debt/contract relief,Kendall,54.0,54.0,-0.29416610871794313,6.881000563738082e-28,0.8603876642962289,0.7939268176646949,0.41490669841431926,0.060272366834189434,0.06676028431406346,0.024881914692250384,0.2459375458321264,1.5924279422681953e-12,0.4565193370739574,2.5886485774222005e-07,0.6030666484717547,0.004546084381575698,-0.415421021157515,3.1932589763441586,-0.3158902630067333,10.05646028628677
55,Deaths,E2_Debt/contract relief,Spearman,54.0,54.0,-0.2966034163050253,6.885841370686852e-52,0.9041439596655216,0.7952854855516736,0.45235854174391155,0.058692377430813965,0.07942559233511967,0.024014490880342076,0.24593754583212638,3.8812439560032017e-16,0.499344555349692,3.6487201212370346e-08,0.673305215522492,0.003994436606405181,-0.4235380200426695,3.305666309397504,-0.5035657025549591,10.981192924160602
56,Deaths,E3_Fiscal measures,Kendall,48.0,48.0,-0.2066931949296927,0.013781722754857213,0.17191062970279355,0.9364314459919963,-0.042139124667564615,0.48230464558209524,0.006247964720689974,0.07369259549670637,-0.09624916806944955,0.2659307817451911,-0.04328635549640924,0.5062151204008392,0.015235457503658135,0.7197429205146705,0.12484329383101185,-0.11600381146783569,0.05335419547436837,-1.1398916510851642
57,Deaths,E3_Fiscal measures,Spearman,48.0,48.0,-0.22673460891482658,0.013150825798676019,0.1723044352772937,0.944207356495155,-0.045892397920831995,0.48479455782194486,0.007354075751241473,0.07363742539133805,-0.09987360722971782,0.27000753891935836,-0.04394568994635693,0.5088249997298196,0.01752254819895572,0.730067138822776,-0.002203477199566461,-0.12416539382700527,-0.06004566902944486,-1.1338167933090948
58,Deaths,E4_International support,Kendall,11.0,11.0,-0.12988716428560562,0.043980767737509315,0.16920239169271,0.7872190882019172,-0.014391826966478533,0.3421076980678026,0.011232606467835965,0.0798155509674272,-0.10199262720507687,0.15070683133968077,-0.029668997354103485,0.2406272137120482,0.06641174777783217,0.5167864045595302,0.5661335581995959,0.8332559395211993,-1.1487170971487095,-1.031019720700111
59,Deaths,E4_International support,Spearman,11.0,11.0,-0.14158580910168522,0.043491695715989986,0.18464941294452134,0.7882908957166019,-0.015000145807227363,0.34306534786519566,0.013285850811150652,0.07984540920800912,-0.11125842052209028,0.15144380192614887,-0.029822033086134677,0.24231237899778696,0.07254689162662142,0.5173572206345238,0.5652453651629039,0.8297149863526168,-1.1483052428108595,-1.031384410476111
60,Deaths,H1_Public information campaigns,Kendall,3.0,3.0,0.11933245018073728,4.376342727966846e-23,0.7302147192325553,0.12171694539318,0.4726045874750009,0.04057231513115197,0.10015770113795347,0.004938338265270927,0.3437995215962236,1.379494790658554e-13,0.56826659301171,2.758989580879474e-13,0.6492406561221327,0.06085847269672795,-0.504570869719743,0.7071067811865475,-1.4999999999999998,-1.4999999999999998
61,Deaths,H1_Public information campaigns,Spearman,3.0,3.0,0.12987229431718436,3.1964048964986505e-35,0.7947850878662357,0.12211148997068061,0.5147719308678845,0.04070382999022698,0.11877813595096481,0.004970405327619864,0.3747653523687089,1.6420930446318768e-16,0.6196584104202334,3.2841860892637537e-16,0.7072217491432345,0.06105574498534047,-0.5073148538996418,0.7071067811865472,-1.5,-1.5
62,Deaths,H2_Testing policy,Kendall,3.0,3.0,0.053628444537089134,1.2463722411422931e-24,0.7969001961695338,0.4867418170130853,0.5078410549783244,0.1622472723376951,0.15856997549768004,0.0789725321430666,0.36331148438271965,1.6798075328352712e-21,0.6729945242283502,3.3583686934294e-21,0.734947360198942,0.24337090850654264,-0.6308687954380513,0.7071067811865476,-1.5,-1.5
63,Deaths,H2_Testing policy,Spearman,3.0,3.0,0.05836508948022847,5.37796251353611e-44,0.8689687461740513,0.4886799263193349,0.5621727434224056,0.16289330877311162,0.193379765089964,0.07960269012915686,0.40877474204658276,7.994027618968095e-31,0.7591843946129371,1.598805523793565e-30,0.8140765703934942,0.24433996315966744,-0.6578497515275447,0.7071067811865477,-1.5000000000000002,-1.4999999999999998
64,Deaths,H3_Contact tracing,Kendall,2.0,2.0,-0.6492535009398083,9.992061945287326e-19,0.08348440435925007,0.28314557312125976,-0.2828845482902791,0.14157278656062988,0.2684524189310259,0.04008570778908333,-0.46606902461504374,0.07078639328031494,-0.2828845482902791,0.14157278656062988,-0.09970007196551452,0.21235917984094482,0.0,0.0,-2.0,-2.0
65,Deaths,H3_Contact tracing,Spearman,2.0,2.0,-0.6999631788482935,2.3183036214281996e-22,0.09103440873756746,0.28475457369496504,-0.304464385055363,0.14237728684748252,0.3128385917833259,0.04054258362010064,-0.5022137819518283,0.07118864342374126,-0.304464385055363,0.14237728684748252,-0.10671498815889778,0.21356593027122378,-2.2432865522030034e-16,0.0,-1.9999999999999998,-2.0
66,Deaths,H4_Emergency investment in healthcare,Kendall,2.0,2.0,-0.09735589288345303,0.4263838204495556,0.03918839398625007,0.6137664887017567,-0.02908374944860148,0.5200751545756561,0.009322171138377888,0.01755613218065722,-0.06321982116602726,0.47322948751260585,-0.02908374944860148,0.5200751545756561,0.005052322268824294,0.5669208216387064,0.0,0.0,-2.0,-2.0
67,Deaths,H4_Emergency investment in healthcare,Spearman,2.0,2.0,-0.10183988245976064,0.4309191818952739,0.04327567941852763,0.6116693787054753,-0.029282101520616506,0.5212942803003746,0.010529263149625658,0.016335316823463276,-0.06556099199018858,0.4761067310978243,-0.029282101520616506,0.5212942803003746,0.006996788948955564,0.5664818295029249,0.0,0.0,-2.0,-2.0
68,Deaths,H5_Investment in vaccines,Kendall,2.0,2.0,-0.12532181837735795,0.10230078673358255,0.05632682703756632,0.46897940794911186,-0.034497495669895815,0.2856400973413472,0.016498115190538443,0.06722660562826081,-0.07990965702362689,0.19397044203746489,-0.034497495669895815,0.2856400973413472,0.010914665683835256,0.37730975264522953,0.0,0.0,-2.0,-2.0
69,Deaths,H5_Investment in vaccines,Spearman,2.0,2.0,-0.1377503215495738,0.10087469811913094,0.061420805895226235,0.4709672032256428,-0.03816475782717379,0.2859209506723869,0.019834569003816388,0.06848423116800675,-0.0879575396883738,0.1933978243957589,-0.03816475782717379,0.2859209506723869,0.01162802403402622,0.3784440769490148,0.0,-2.0532916256101825e-16,-2.0,-2.0000000000000004
70,Deaths,M1_Wildcard,Kendall,,,,,,,,,,,,,,,,,,,,
71,Deaths,M1_Wildcard,Spearman,,,,,,,,,,,,,,,,,,,,
72,Recovered,C1_School closing,Kendall,143.0,143.0,,,,,,,,,,,,,,,,,,
73,Recovered,C1_School closing,Spearman,143.0,143.0,,,,,,,,,,,,,,,,,,
74,Recovered,C2_Workplace closing,Kendall,135.0,135.0,,,,,,,,,,,,,,,,,,
75,Recovered,C2_Workplace closing,Spearman,135.0,135.0,,,,,,,,,,,,,,,,,,
76,Recovered,C3_Cancel public events,Kendall,121.0,121.0,,,,,,,,,,,,,,,,,,
77,Recovered,C3_Cancel public events,Spearman,121.0,121.0,,,,,,,,,,,,,,,,,,
78,Recovered,C4_Restrictions on gatherings,Kendall,115.0,115.0,,,,,,,,,,,,,,,,,,
79,Recovered,C4_Restrictions on gatherings,Spearman,115.0,115.0,,,,,,,,,,,,,,,,,,
80,Recovered,C5_Close public transport,Kendall,96.0,96.0,,,,,,,,,,,,,,,,,,
81,Recovered,C5_Close public transport,Spearman,96.0,96.0,,,,,,,,,,,,,,,,,,
82,Recovered,C6_Stay at home requirements,Kendall,92.0,92.0,-0.36069227754220673,1.0461687911440734e-26,0.7849589938690222,0.9542695832525736,0.2767970179785837,0.1276980693645406,0.06411108623909759,0.06143357491487075,0.11237940606790447,7.665357747775953e-08,0.296373074236847,0.0005390983331271893,0.47947860825955985,0.09132773254912024,-0.18725150140741867,2.0366081210333573,-0.37980793816724523,3.0621744919993104
83,Recovered,C6_Stay at home requirements,Spearman,92.0,92.0,-0.3871379185541272,2.0131420849813533e-46,0.8647673183488552,0.9624707368445415,0.3112013865160756,0.12645286804436112,0.07783669963227283,0.062365110774847646,0.1260319682608363,2.2516855870886283e-09,0.326262800875587,0.00023500487026469947,0.5137262160084565,0.09461150194447579,-0.21000277013916493,2.1172696865686054,-0.45935409161146756,3.401105142770793
84,Recovered,C7_Restrictions on internal movement,Kendall,90.0,90.0,-0.3284772385506591,3.9991212782676346e-25,0.7653738748675886,0.9595304705525657,0.3140285621418427,0.07158672360758483,0.06140099709249027,0.029342152080833572,0.18795542934658604,1.5870968366527658e-07,0.3479726518407944,9.080899621491189e-05,0.4691281210030224,0.023784960172117495,-0.511670489992177,2.972709201156047,0.06724022223284809,9.276592242188531
85,Recovered,C7_Restrictions on internal movement,Spearman,90.0,90.0,-0.33686081867006834,4.338026621851684e-39,0.8269555823199537,0.8402021516855169,0.343427246987889,0.07304847467117156,0.07306504764390516,0.02815316930656191,0.1944099165182872,1.3131420872570728e-08,0.3699037537299402,5.6424505479729594e-05,0.5107581726696402,0.021992900993919894,-0.455351035435943,2.634602479126263,-0.048494796527081,6.57653770104236
86,Recovered,C8_International travel controls,Kendall,82.0,82.0,-0.791943795234366,4.713394195281794e-26,0.7955989004383681,0.7045044351508711,0.3000751288365548,0.06537196057815814,0.07874812180734089,0.02292309248078954,0.14556291961812023,2.5245432365644216e-09,0.3487117497283664,4.2621350826447195e-05,0.49697732539331146,0.020770557460021963,-1.2594053376639658,2.6690181210907533,2.5392973291205623,6.444083728573988
87,Recovered,C8_International travel controls,Spearman,82.0,82.0,-0.8619778892556464,8.26818314137153e-46,0.8657821603225138,0.705924317003938,0.32926445624526646,0.06369222507826547,0.09538293559609524,0.0217565251427732,0.15135083098893964,8.708552090876299e-11,0.37986233587703194,2.2234499769035137e-05,0.5537040330695874,0.0201789206711267,-1.2024366035303784,2.751549582426499,2.3268976658018428,7.172809798010864
88,Recovered,E1_Income support,Kendall,61.0,61.0,-0.09496083673060765,2.011031948201036e-26,0.8076156508978444,0.9377979286680209,0.47707489179116863,0.04153716589720505,0.04327672187628821,0.02101703355915088,0.3502576371346298,4.1439279008556607e-13,0.5111216676473073,5.448440264866939e-09,0.624888257149133,0.00015542299134884097,-0.6914968082044841,4.610246020302985,-0.10162649776548882,23.37265071715497
89,Recovered,E1_Income support,Spearman,61.0,61.0,-0.09496083673060765,6.224858128739808e-46,0.878882125323341,0.9382686532557656,0.5168366954255353,0.04173055251529203,0.05295484454333072,0.021152508713166842,0.3665099260535668,1.5884171132121575e-16,0.5539076765559987,3.354581361185948e-10,0.6909616022640896,9.675421084245518e-05,-0.6450998019785444,4.585666378945881,-0.26095330103169845,23.11516388952402
90,Recovered,E2_Debt/contract relief,Kendall,54.0,54.0,-0.08135601542897063,2.011031948201036e-26,0.7862911628057048,0.732270987332299,0.4672701410892484,0.03010778742741611,0.04163328404105134,0.013793914558376964,0.3478868863800711,8.473655559634293e-13,0.47317281891266827,6.278626824438398e-08,0.6119758027328934,0.0001075013582135989,-0.45724575479014207,4.7196958846204335,0.04622039267705391,23.277703983048088
91,Recovered,E2_Debt/contract relief,Spearman,54.0,54.0,-0.07742866073600572,6.224858128739808e-46,0.8572536095783472,0.7339184366037651,0.5076656461739059,0.03158155678366322,0.05095102307811451,0.01494104850962203,0.3743894563851609,3.21487705378595e-16,0.523967665436219,7.623542203749516e-09,0.6646572490222276,6.808692125224327e-05,-0.42565110269032735,4.50896675925878,-0.14599643102380178,20.71959307870659
92,Recovered,E3_Fiscal measures,Kendall,48.0,48.0,-0.2484036473010607,0.00274371281164933,0.139567033533995,0.988945195901201,-0.04178652425309179,0.4251153170927468,0.007913634183513806,0.07567248721273277,-0.09513795435592248,0.20709294558344765,-0.0571446407891861,0.4066014546114295,0.018737747422716826,0.6203353812793431,0.08925889453762328,0.38739074222113523,-0.46610341955723555,-0.7031706616114768
